dish_id,label,rgb_path,depth_color_path,depth_raw_path
dish_0363,60.839996,Nutrition5K\Nutrition5K\train\color\dish_0363\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0363\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0363\depth_raw.png
dish_0364,539.864685,Nutrition5K\Nutrition5K\train\color\dish_0364\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0364\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0364\depth_raw.png
dish_0365,0,Nutrition5K\Nutrition5K\train\color\dish_0365\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0365\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0365\depth_raw.png
dish_0366,340.027893,Nutrition5K\Nutrition5K\train\color\dish_0366\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0366\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0366\depth_raw.png
dish_0367,45.482903,Nutrition5K\Nutrition5K\train\color\dish_0367\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0367\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0367\depth_raw.png
dish_0368,874.966003,Nutrition5K\Nutrition5K\train\color\dish_0368\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0368\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0368\depth_raw.png
dish_0369,689.428406,Nutrition5K\Nutrition5K\train\color\dish_0369\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0369\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0369\depth_raw.png
dish_0370,128.312988,Nutrition5K\Nutrition5K\train\color\dish_0370\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0370\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0370\depth_raw.png
dish_0371,286.027252,Nutrition5K\Nutrition5K\train\color\dish_0371\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0371\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0371\depth_raw.png
dish_0372,74.360001,Nutrition5K\Nutrition5K\train\color\dish_0372\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0372\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0372\depth_raw.png
dish_0373,258.637756,Nutrition5K\Nutrition5K\train\color\dish_0373\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0373\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0373\depth_raw.png
dish_0374,492.309998,Nutrition5K\Nutrition5K\train\color\dish_0374\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0374\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0374\depth_raw.png
dish_0375,469.609009,Nutrition5K\Nutrition5K\train\color\dish_0375\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0375\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0375\depth_raw.png
dish_0376,85.339996,Nutrition5K\Nutrition5K\train\color\dish_0376\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0376\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0376\depth_raw.png
dish_0377,807.416321,Nutrition5K\Nutrition5K\train\color\dish_0377\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0377\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0377\depth_raw.png
dish_0378,455.506744,Nutrition5K\Nutrition5K\train\color\dish_0378\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0378\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0378\depth_raw.png
dish_0379,392.362,Nutrition5K\Nutrition5K\train\color\dish_0379\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0379\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0379\depth_raw.png
dish_0380,4.2,Nutrition5K\Nutrition5K\train\color\dish_0380\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0380\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0380\depth_raw.png
dish_0381,53.613285,Nutrition5K\Nutrition5K\train\color\dish_0381\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0381\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0381\depth_raw.png
dish_0382,64.300003,Nutrition5K\Nutrition5K\train\color\dish_0382\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0382\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0382\depth_raw.png
dish_0383,406.397736,Nutrition5K\Nutrition5K\train\color\dish_0383\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0383\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0383\depth_raw.png
dish_0384,542.326721,Nutrition5K\Nutrition5K\train\color\dish_0384\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0384\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0384\depth_raw.png
dish_0385,290.690887,Nutrition5K\Nutrition5K\train\color\dish_0385\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0385\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0385\depth_raw.png
dish_0386,421.11615,Nutrition5K\Nutrition5K\train\color\dish_0386\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0386\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0386\depth_raw.png
dish_0387,119.654999,Nutrition5K\Nutrition5K\train\color\dish_0387\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0387\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0387\depth_raw.png
dish_0388,237.399994,Nutrition5K\Nutrition5K\train\color\dish_0388\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0388\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0388\depth_raw.png
dish_0389,285.830017,Nutrition5K\Nutrition5K\train\color\dish_0389\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0389\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0389\depth_raw.png
dish_0390,292.229004,Nutrition5K\Nutrition5K\train\color\dish_0390\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0390\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0390\depth_raw.png
dish_0391,511.673645,Nutrition5K\Nutrition5K\train\color\dish_0391\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0391\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0391\depth_raw.png
dish_0392,12.32,Nutrition5K\Nutrition5K\train\color\dish_0392\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0392\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0392\depth_raw.png
dish_0393,296.240448,Nutrition5K\Nutrition5K\train\color\dish_0393\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0393\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0393\depth_raw.png
dish_0394,302.954895,Nutrition5K\Nutrition5K\train\color\dish_0394\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0394\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0394\depth_raw.png
dish_0395,99.567535,Nutrition5K\Nutrition5K\train\color\dish_0395\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0395\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0395\depth_raw.png
dish_0396,898.019653,Nutrition5K\Nutrition5K\train\color\dish_0396\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0396\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0396\depth_raw.png
dish_0397,450.764099,Nutrition5K\Nutrition5K\train\color\dish_0397\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0397\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0397\depth_raw.png
dish_0398,183.389359,Nutrition5K\Nutrition5K\train\color\dish_0398\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0398\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0398\depth_raw.png
dish_0399,229.490005,Nutrition5K\Nutrition5K\train\color\dish_0399\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0399\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0399\depth_raw.png
dish_0400,142.669998,Nutrition5K\Nutrition5K\train\color\dish_0400\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0400\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0400\depth_raw.png
dish_0401,179.618988,Nutrition5K\Nutrition5K\train\color\dish_0401\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0401\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0401\depth_raw.png
dish_0402,625.236877,Nutrition5K\Nutrition5K\train\color\dish_0402\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0402\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0402\depth_raw.png
dish_0403,65.742775,Nutrition5K\Nutrition5K\train\color\dish_0403\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0403\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0403\depth_raw.png
dish_0404,455.387939,Nutrition5K\Nutrition5K\train\color\dish_0404\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0404\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0404\depth_raw.png
dish_0405,116.709999,Nutrition5K\Nutrition5K\train\color\dish_0405\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0405\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0405\depth_raw.png
dish_0406,0,Nutrition5K\Nutrition5K\train\color\dish_0406\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0406\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0406\depth_raw.png
dish_0407,0,Nutrition5K\Nutrition5K\train\color\dish_0407\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0407\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0407\depth_raw.png
dish_0408,0,Nutrition5K\Nutrition5K\train\color\dish_0408\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0408\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0408\depth_raw.png
dish_0409,259.08316,Nutrition5K\Nutrition5K\train\color\dish_0409\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0409\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0409\depth_raw.png
dish_0410,213.164108,Nutrition5K\Nutrition5K\train\color\dish_0410\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0410\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0410\depth_raw.png
dish_0411,48.309685,Nutrition5K\Nutrition5K\train\color\dish_0411\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0411\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0411\depth_raw.png
dish_0412,166.137466,Nutrition5K\Nutrition5K\train\color\dish_0412\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0412\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0412\depth_raw.png
dish_0413,138.320007,Nutrition5K\Nutrition5K\train\color\dish_0413\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0413\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0413\depth_raw.png
dish_0414,217.292999,Nutrition5K\Nutrition5K\train\color\dish_0414\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0414\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0414\depth_raw.png
dish_0415,22.68,Nutrition5K\Nutrition5K\train\color\dish_0415\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0415\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0415\depth_raw.png
dish_0416,25.562342,Nutrition5K\Nutrition5K\train\color\dish_0416\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0416\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0416\depth_raw.png
dish_0417,133.659988,Nutrition5K\Nutrition5K\train\color\dish_0417\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0417\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0417\depth_raw.png
dish_0418,256.89563,Nutrition5K\Nutrition5K\train\color\dish_0418\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0418\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0418\depth_raw.png
dish_0419,493.299072,Nutrition5K\Nutrition5K\train\color\dish_0419\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0419\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0419\depth_raw.png
dish_0420,136.680008,Nutrition5K\Nutrition5K\train\color\dish_0420\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0420\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0420\depth_raw.png
dish_0421,554.059021,Nutrition5K\Nutrition5K\train\color\dish_0421\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0421\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0421\depth_raw.png
dish_0422,490.288025,Nutrition5K\Nutrition5K\train\color\dish_0422\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0422\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0422\depth_raw.png
dish_0423,18.549999,Nutrition5K\Nutrition5K\train\color\dish_0423\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0423\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0423\depth_raw.png
dish_0424,52.980408,Nutrition5K\Nutrition5K\train\color\dish_0424\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0424\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0424\depth_raw.png
dish_0425,22.68,Nutrition5K\Nutrition5K\train\color\dish_0425\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0425\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0425\depth_raw.png
dish_0426,558.942383,Nutrition5K\Nutrition5K\train\color\dish_0426\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0426\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0426\depth_raw.png
dish_0427,153.099411,Nutrition5K\Nutrition5K\train\color\dish_0427\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0427\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0427\depth_raw.png
dish_0428,362.740021,Nutrition5K\Nutrition5K\train\color\dish_0428\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0428\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0428\depth_raw.png
dish_0429,542.496338,Nutrition5K\Nutrition5K\train\color\dish_0429\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0429\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0429\depth_raw.png
dish_0430,17.200001,Nutrition5K\Nutrition5K\train\color\dish_0430\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0430\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0430\depth_raw.png
dish_0431,381.528015,Nutrition5K\Nutrition5K\train\color\dish_0431\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0431\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0431\depth_raw.png
dish_0432,98.420006,Nutrition5K\Nutrition5K\train\color\dish_0432\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0432\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0432\depth_raw.png
dish_0433,69.200005,Nutrition5K\Nutrition5K\train\color\dish_0433\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0433\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0433\depth_raw.png
dish_0434,209.382294,Nutrition5K\Nutrition5K\train\color\dish_0434\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0434\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0434\depth_raw.png
dish_0435,24.15,Nutrition5K\Nutrition5K\train\color\dish_0435\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0435\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0435\depth_raw.png
dish_0436,96.261002,Nutrition5K\Nutrition5K\train\color\dish_0436\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0436\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0436\depth_raw.png
dish_0437,0,Nutrition5K\Nutrition5K\train\color\dish_0437\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0437\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0437\depth_raw.png
dish_0438,14.5,Nutrition5K\Nutrition5K\train\color\dish_0438\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0438\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0438\depth_raw.png
dish_0439,213.343475,Nutrition5K\Nutrition5K\train\color\dish_0439\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0439\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0439\depth_raw.png
dish_0440,356.387299,Nutrition5K\Nutrition5K\train\color\dish_0440\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0440\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0440\depth_raw.png
dish_0441,317.779999,Nutrition5K\Nutrition5K\train\color\dish_0441\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0441\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0441\depth_raw.png
dish_0442,20.669998,Nutrition5K\Nutrition5K\train\color\dish_0442\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0442\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0442\depth_raw.png
dish_0443,73.839996,Nutrition5K\Nutrition5K\train\color\dish_0443\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0443\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0443\depth_raw.png
dish_0444,77.453003,Nutrition5K\Nutrition5K\train\color\dish_0444\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0444\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0444\depth_raw.png
dish_0445,319.428375,Nutrition5K\Nutrition5K\train\color\dish_0445\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0445\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0445\depth_raw.png
dish_0446,876.201843,Nutrition5K\Nutrition5K\train\color\dish_0446\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0446\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0446\depth_raw.png
dish_0447,391.326447,Nutrition5K\Nutrition5K\train\color\dish_0447\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0447\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0447\depth_raw.png
dish_0448,419.681702,Nutrition5K\Nutrition5K\train\color\dish_0448\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0448\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0448\depth_raw.png
dish_0449,423.541779,Nutrition5K\Nutrition5K\train\color\dish_0449\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0449\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0449\depth_raw.png
dish_0450,389.39801,Nutrition5K\Nutrition5K\train\color\dish_0450\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0450\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0450\depth_raw.png
dish_0451,117.925575,Nutrition5K\Nutrition5K\train\color\dish_0451\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0451\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0451\depth_raw.png
dish_0452,18,Nutrition5K\Nutrition5K\train\color\dish_0452\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0452\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0452\depth_raw.png
dish_0453,365.276001,Nutrition5K\Nutrition5K\train\color\dish_0453\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0453\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0453\depth_raw.png
dish_0454,68.545609,Nutrition5K\Nutrition5K\train\color\dish_0454\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0454\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0454\depth_raw.png
dish_0455,0,Nutrition5K\Nutrition5K\train\color\dish_0455\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0455\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0455\depth_raw.png
dish_0456,56.892494,Nutrition5K\Nutrition5K\train\color\dish_0456\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0456\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0456\depth_raw.png
dish_0457,31.5,Nutrition5K\Nutrition5K\train\color\dish_0457\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0457\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0457\depth_raw.png
dish_0458,49.649929,Nutrition5K\Nutrition5K\train\color\dish_0458\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0458\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0458\depth_raw.png
dish_0459,301.606934,Nutrition5K\Nutrition5K\train\color\dish_0459\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0459\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0459\depth_raw.png
dish_0460,141.018997,Nutrition5K\Nutrition5K\train\color\dish_0460\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0460\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0460\depth_raw.png
dish_0461,380.321686,Nutrition5K\Nutrition5K\train\color\dish_0461\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0461\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0461\depth_raw.png
dish_0462,510.544769,Nutrition5K\Nutrition5K\train\color\dish_0462\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0462\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0462\depth_raw.png
dish_0463,687.939026,Nutrition5K\Nutrition5K\train\color\dish_0463\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0463\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0463\depth_raw.png
dish_0464,370.671448,Nutrition5K\Nutrition5K\train\color\dish_0464\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0464\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0464\depth_raw.png
dish_0465,290.65802,Nutrition5K\Nutrition5K\train\color\dish_0465\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0465\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0465\depth_raw.png
dish_0466,24.25,Nutrition5K\Nutrition5K\train\color\dish_0466\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0466\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0466\depth_raw.png
dish_0467,575.185059,Nutrition5K\Nutrition5K\train\color\dish_0467\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0467\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0467\depth_raw.png
dish_0468,221.304153,Nutrition5K\Nutrition5K\train\color\dish_0468\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0468\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0468\depth_raw.png
dish_0469,310.5,Nutrition5K\Nutrition5K\train\color\dish_0469\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0469\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0469\depth_raw.png
dish_0470,369.364288,Nutrition5K\Nutrition5K\train\color\dish_0470\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0470\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0470\depth_raw.png
dish_0471,217.139999,Nutrition5K\Nutrition5K\train\color\dish_0471\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0471\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0471\depth_raw.png
dish_0472,504.065033,Nutrition5K\Nutrition5K\train\color\dish_0472\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0472\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0472\depth_raw.png
dish_0473,496.800018,Nutrition5K\Nutrition5K\train\color\dish_0473\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0473\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0473\depth_raw.png
dish_0474,193.649994,Nutrition5K\Nutrition5K\train\color\dish_0474\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0474\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0474\depth_raw.png
dish_0475,416.196686,Nutrition5K\Nutrition5K\train\color\dish_0475\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0475\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0475\depth_raw.png
dish_0476,230.485992,Nutrition5K\Nutrition5K\train\color\dish_0476\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0476\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0476\depth_raw.png
dish_0477,0,Nutrition5K\Nutrition5K\train\color\dish_0477\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0477\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0477\depth_raw.png
dish_0478,282.477234,Nutrition5K\Nutrition5K\train\color\dish_0478\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0478\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0478\depth_raw.png
dish_0479,324.913513,Nutrition5K\Nutrition5K\train\color\dish_0479\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0479\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0479\depth_raw.png
dish_0480,132.178085,Nutrition5K\Nutrition5K\train\color\dish_0480\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0480\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0480\depth_raw.png
dish_0481,243.584183,Nutrition5K\Nutrition5K\train\color\dish_0481\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0481\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0481\depth_raw.png
