dish_id,label,rgb_path,depth_color_path,depth_raw_path
dish_0883,5.282427,Nutrition5K\Nutrition5K\train\color\dish_0883\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0883\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0883\depth_raw.png
dish_0884,6.560124,Nutrition5K\Nutrition5K\train\color\dish_0884\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0884\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0884\depth_raw.png
dish_0885,6.121896,Nutrition5K\Nutrition5K\train\color\dish_0885\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0885\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0885\depth_raw.png
dish_0886,3.703522,Nutrition5K\Nutrition5K\train\color\dish_0886\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0886\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0886\depth_raw.png
dish_0887,5.979458,Nutrition5K\Nutrition5K\train\color\dish_0887\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0887\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0887\depth_raw.png
dish_0888,6.314175,Nutrition5K\Nutrition5K\train\color\dish_0888\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0888\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0888\depth_raw.png
dish_0889,6.109747,Nutrition5K\Nutrition5K\train\color\dish_0889\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0889\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0889\depth_raw.png
dish_0891,5.481326,Nutrition5K\Nutrition5K\train\color\dish_0891\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0891\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0891\depth_raw.png
dish_0892,5.829611,Nutrition5K\Nutrition5K\train\color\dish_0892\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0892\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0892\depth_raw.png
dish_0893,4.048175,Nutrition5K\Nutrition5K\train\color\dish_0893\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0893\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0893\depth_raw.png
dish_0894,4.106273,Nutrition5K\Nutrition5K\train\color\dish_0894\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0894\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0894\depth_raw.png
dish_0895,6.453925,Nutrition5K\Nutrition5K\train\color\dish_0895\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0895\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0895\depth_raw.png
dish_0896,5.088084,Nutrition5K\Nutrition5K\train\color\dish_0896\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0896\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0896\depth_raw.png
dish_0897,3.144583,Nutrition5K\Nutrition5K\train\color\dish_0897\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0897\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0897\depth_raw.png
dish_0898,5.684334,Nutrition5K\Nutrition5K\train\color\dish_0898\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0898\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0898\depth_raw.png
dish_0899,5.107157,Nutrition5K\Nutrition5K\train\color\dish_0899\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0899\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0899\depth_raw.png
dish_0900,6.294768,Nutrition5K\Nutrition5K\train\color\dish_0900\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0900\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0900\depth_raw.png
dish_0901,5.858400,Nutrition5K\Nutrition5K\train\color\dish_0901\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0901\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0901\depth_raw.png
dish_0902,6.607679,Nutrition5K\Nutrition5K\train\color\dish_0902\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0902\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0902\depth_raw.png
dish_0903,5.724336,Nutrition5K\Nutrition5K\train\color\dish_0903\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0903\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0903\depth_raw.png
dish_0904,5.503076,Nutrition5K\Nutrition5K\train\color\dish_0904\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0904\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0904\depth_raw.png
dish_0905,4.426043,Nutrition5K\Nutrition5K\train\color\dish_0905\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0905\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0905\depth_raw.png
dish_0906,3.464485,Nutrition5K\Nutrition5K\train\color\dish_0906\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0906\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0906\depth_raw.png
dish_0907,4.860572,Nutrition5K\Nutrition5K\train\color\dish_0907\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0907\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0907\depth_raw.png
dish_0908,4.395929,Nutrition5K\Nutrition5K\train\color\dish_0908\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0908\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0908\depth_raw.png
dish_0909,5.999388,Nutrition5K\Nutrition5K\train\color\dish_0909\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0909\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0909\depth_raw.png
dish_0910,6.533700,Nutrition5K\Nutrition5K\train\color\dish_0910\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0910\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0910\depth_raw.png
dish_0911,6.238542,Nutrition5K\Nutrition5K\train\color\dish_0911\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0911\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0911\depth_raw.png
dish_0912,3.188417,Nutrition5K\Nutrition5K\train\color\dish_0912\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0912\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0912\depth_raw.png
dish_0913,3.960646,Nutrition5K\Nutrition5K\train\color\dish_0913\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0913\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0913\depth_raw.png
dish_0914,5.870425,Nutrition5K\Nutrition5K\train\color\dish_0914\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0914\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0914\depth_raw.png
dish_0915,5.604724,Nutrition5K\Nutrition5K\train\color\dish_0915\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0915\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0915\depth_raw.png
dish_0916,4.080922,Nutrition5K\Nutrition5K\train\color\dish_0916\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0916\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0916\depth_raw.png
dish_0917,4.129229,Nutrition5K\Nutrition5K\train\color\dish_0917\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0917\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0917\depth_raw.png
dish_0918,4.887836,Nutrition5K\Nutrition5K\train\color\dish_0918\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0918\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0918\depth_raw.png
dish_0919,4.541490,Nutrition5K\Nutrition5K\train\color\dish_0919\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0919\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0919\depth_raw.png
dish_0920,3.200304,Nutrition5K\Nutrition5K\train\color\dish_0920\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0920\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0920\depth_raw.png
dish_0922,6.644926,Nutrition5K\Nutrition5K\train\color\dish_0922\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0922\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0922\depth_raw.png
dish_0923,3.248046,Nutrition5K\Nutrition5K\train\color\dish_0923\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0923\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0923\depth_raw.png
dish_0924,4.614572,Nutrition5K\Nutrition5K\train\color\dish_0924\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0924\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0924\depth_raw.png
dish_0925,5.962053,Nutrition5K\Nutrition5K\train\color\dish_0925\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0925\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0925\depth_raw.png
dish_0926,5.165711,Nutrition5K\Nutrition5K\train\color\dish_0926\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0926\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0926\depth_raw.png
dish_0928,4.948801,Nutrition5K\Nutrition5K\train\color\dish_0928\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0928\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0928\depth_raw.png
dish_0929,5.128241,Nutrition5K\Nutrition5K\train\color\dish_0929\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0929\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0929\depth_raw.png
dish_0930,4.281664,Nutrition5K\Nutrition5K\train\color\dish_0930\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0930\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0930\depth_raw.png
dish_0931,6.191618,Nutrition5K\Nutrition5K\train\color\dish_0931\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0931\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0931\depth_raw.png
dish_0932,5.879059,Nutrition5K\Nutrition5K\train\color\dish_0932\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0932\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0932\depth_raw.png
dish_0933,5.160485,Nutrition5K\Nutrition5K\train\color\dish_0933\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0933\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0933\depth_raw.png
dish_0934,5.856360,Nutrition5K\Nutrition5K\train\color\dish_0934\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0934\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0934\depth_raw.png
dish_0935,6.517376,Nutrition5K\Nutrition5K\train\color\dish_0935\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0935\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0935\depth_raw.png
dish_0937,5.864528,Nutrition5K\Nutrition5K\train\color\dish_0937\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0937\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0937\depth_raw.png
dish_0938,4.717000,Nutrition5K\Nutrition5K\train\color\dish_0938\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0938\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0938\depth_raw.png
dish_0939,5.893084,Nutrition5K\Nutrition5K\train\color\dish_0939\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0939\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0939\depth_raw.png
dish_0940,6.856878,Nutrition5K\Nutrition5K\train\color\dish_0940\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0940\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0940\depth_raw.png
dish_0941,4.881316,Nutrition5K\Nutrition5K\train\color\dish_0941\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0941\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0941\depth_raw.png
dish_0942,6.245758,Nutrition5K\Nutrition5K\train\color\dish_0942\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0942\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0942\depth_raw.png
dish_0943,3.097386,Nutrition5K\Nutrition5K\train\color\dish_0943\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0943\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0943\depth_raw.png
dish_0944,4.290459,Nutrition5K\Nutrition5K\train\color\dish_0944\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0944\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0944\depth_raw.png
dish_0945,5.197834,Nutrition5K\Nutrition5K\train\color\dish_0945\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0945\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0945\depth_raw.png
dish_0946,4.610550,Nutrition5K\Nutrition5K\train\color\dish_0946\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0946\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0946\depth_raw.png
dish_0947,5.324391,Nutrition5K\Nutrition5K\train\color\dish_0947\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0947\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0947\depth_raw.png
dish_0948,5.803098,Nutrition5K\Nutrition5K\train\color\dish_0948\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0948\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0948\depth_raw.png
dish_0949,3.568361,Nutrition5K\Nutrition5K\train\color\dish_0949\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0949\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0949\depth_raw.png
dish_0950,5.100376,Nutrition5K\Nutrition5K\train\color\dish_0950\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0950\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0950\depth_raw.png
dish_0951,4.112346,Nutrition5K\Nutrition5K\train\color\dish_0951\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0951\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0951\depth_raw.png
dish_0952,2.575965,Nutrition5K\Nutrition5K\train\color\dish_0952\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0952\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0952\depth_raw.png
dish_0953,5.927219,Nutrition5K\Nutrition5K\train\color\dish_0953\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0953\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0953\depth_raw.png
dish_0954,5.635795,Nutrition5K\Nutrition5K\train\color\dish_0954\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0954\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0954\depth_raw.png
dish_0955,5.872941,Nutrition5K\Nutrition5K\train\color\dish_0955\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0955\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0955\depth_raw.png
dish_0956,3.516310,Nutrition5K\Nutrition5K\train\color\dish_0956\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0956\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0956\depth_raw.png
dish_0957,4.548886,Nutrition5K\Nutrition5K\train\color\dish_0957\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0957\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0957\depth_raw.png
dish_0958,4.982236,Nutrition5K\Nutrition5K\train\color\dish_0958\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0958\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0958\depth_raw.png
dish_0959,3.958143,Nutrition5K\Nutrition5K\train\color\dish_0959\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0959\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0959\depth_raw.png
dish_0960,5.639973,Nutrition5K\Nutrition5K\train\color\dish_0960\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0960\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0960\depth_raw.png
dish_0961,5.810452,Nutrition5K\Nutrition5K\train\color\dish_0961\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0961\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0961\depth_raw.png
dish_0962,4.343052,Nutrition5K\Nutrition5K\train\color\dish_0962\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0962\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0962\depth_raw.png
dish_0963,5.210415,Nutrition5K\Nutrition5K\train\color\dish_0963\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0963\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0963\depth_raw.png
dish_0964,2.412336,Nutrition5K\Nutrition5K\train\color\dish_0964\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0964\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0964\depth_raw.png
dish_0965,6.459458,Nutrition5K\Nutrition5K\train\color\dish_0965\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0965\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0965\depth_raw.png
dish_0966,5.688796,Nutrition5K\Nutrition5K\train\color\dish_0966\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0966\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0966\depth_raw.png
dish_0967,3.778492,Nutrition5K\Nutrition5K\train\color\dish_0967\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0967\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0967\depth_raw.png
dish_0968,5.129686,Nutrition5K\Nutrition5K\train\color\dish_0968\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0968\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0968\depth_raw.png
dish_0969,5.182004,Nutrition5K\Nutrition5K\train\color\dish_0969\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0969\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0969\depth_raw.png
dish_0970,6.851894,Nutrition5K\Nutrition5K\train\color\dish_0970\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0970\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0970\depth_raw.png
dish_0971,5.109682,Nutrition5K\Nutrition5K\train\color\dish_0971\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0971\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0971\depth_raw.png
dish_0972,5.824095,Nutrition5K\Nutrition5K\train\color\dish_0972\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0972\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0972\depth_raw.png
dish_0973,4.529641,Nutrition5K\Nutrition5K\train\color\dish_0973\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0973\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0973\depth_raw.png
dish_0974,5.489223,Nutrition5K\Nutrition5K\train\color\dish_0974\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0974\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0974\depth_raw.png
dish_0975,4.459120,Nutrition5K\Nutrition5K\train\color\dish_0975\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0975\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0975\depth_raw.png
dish_0976,3.990834,Nutrition5K\Nutrition5K\train\color\dish_0976\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0976\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0976\depth_raw.png
dish_0977,4.951876,Nutrition5K\Nutrition5K\train\color\dish_0977\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0977\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0977\depth_raw.png
dish_0978,5.987005,Nutrition5K\Nutrition5K\train\color\dish_0978\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0978\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0978\depth_raw.png
dish_0979,5.644362,Nutrition5K\Nutrition5K\train\color\dish_0979\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0979\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0979\depth_raw.png
dish_0980,5.804840,Nutrition5K\Nutrition5K\train\color\dish_0980\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0980\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0980\depth_raw.png
dish_0981,3.398527,Nutrition5K\Nutrition5K\train\color\dish_0981\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0981\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0981\depth_raw.png
dish_0982,4.383026,Nutrition5K\Nutrition5K\train\color\dish_0982\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0982\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0982\depth_raw.png
dish_0983,4.608166,Nutrition5K\Nutrition5K\train\color\dish_0983\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0983\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0983\depth_raw.png
dish_0985,2.583998,Nutrition5K\Nutrition5K\train\color\dish_0985\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0985\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0985\depth_raw.png
dish_0986,6.321782,Nutrition5K\Nutrition5K\train\color\dish_0986\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0986\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0986\depth_raw.png
dish_0987,5.716102,Nutrition5K\Nutrition5K\train\color\dish_0987\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0987\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0987\depth_raw.png
dish_0988,5.558676,Nutrition5K\Nutrition5K\train\color\dish_0988\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0988\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0988\depth_raw.png
dish_0989,5.894293,Nutrition5K\Nutrition5K\train\color\dish_0989\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0989\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0989\depth_raw.png
dish_0990,6.056108,Nutrition5K\Nutrition5K\train\color\dish_0990\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0990\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0990\depth_raw.png
dish_0991,6.142736,Nutrition5K\Nutrition5K\train\color\dish_0991\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0991\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0991\depth_raw.png
dish_0992,5.591248,Nutrition5K\Nutrition5K\train\color\dish_0992\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0992\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0992\depth_raw.png
dish_0993,6.284104,Nutrition5K\Nutrition5K\train\color\dish_0993\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0993\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0993\depth_raw.png
dish_0994,5.038769,Nutrition5K\Nutrition5K\train\color\dish_0994\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0994\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0994\depth_raw.png
dish_0995,6.642000,Nutrition5K\Nutrition5K\train\color\dish_0995\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0995\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0995\depth_raw.png
dish_0996,5.897797,Nutrition5K\Nutrition5K\train\color\dish_0996\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0996\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0996\depth_raw.png
dish_0997,6.268054,Nutrition5K\Nutrition5K\train\color\dish_0997\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0997\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0997\depth_raw.png
dish_0998,5.949495,Nutrition5K\Nutrition5K\train\color\dish_0998\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0998\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0998\depth_raw.png
dish_0999,6.487001,Nutrition5K\Nutrition5K\train\color\dish_0999\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_0999\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_0999\depth_raw.png
dish_1000,4.732041,Nutrition5K\Nutrition5K\train\color\dish_1000\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1000\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1000\depth_raw.png
dish_1001,5.034938,Nutrition5K\Nutrition5K\train\color\dish_1001\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1001\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1001\depth_raw.png
dish_1002,4.107590,Nutrition5K\Nutrition5K\train\color\dish_1002\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1002\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1002\depth_raw.png
dish_1003,5.205425,Nutrition5K\Nutrition5K\train\color\dish_1003\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1003\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1003\depth_raw.png
dish_1004,3.755369,Nutrition5K\Nutrition5K\train\color\dish_1004\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1004\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1004\depth_raw.png
dish_1005,5.883176,Nutrition5K\Nutrition5K\train\color\dish_1005\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1005\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1005\depth_raw.png
dish_1006,6.436529,Nutrition5K\Nutrition5K\train\color\dish_1006\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1006\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1006\depth_raw.png
